id,display_order_id,total_amount,created_at,customer_id
6675,FYNK,1555,2024-06-06 07:32:46,468.0
6676,JEQN,2220,2024-06-06 07:33:33,468.0
6677,WJVJ,2885,2024-06-06 07:34:17,468.0
6678,OYFD,1175,2024-06-06 11:09:57,93.0
6679,GAPW,1175,2024-06-06 11:12:34,93.0
6680,XI6Q,3170,2024-06-06 19:22:16,93.0
6681,XH8Z,725,2024-06-07 12:27:06,822.0
6682,O4AP,725,2024-06-07 12:38:39,822.0
6683,TQTD,1025,2024-06-07 13:28:51,822.0
6684,QSPG,2125,2024-06-07 14:14:41,91.0
6685,3EYB,725,2024-06-07 14:15:20,91.0
6686,ZJMR,1365,2024-06-10 04:00:03,822.0
6687,B1PL,725,2024-06-10 04:01:35,822.0
6688,KGCQ,3170,2024-06-10 04:08:14,822.0
6689,IOA2,3536,2024-06-11 07:52:09,93.0
7719,Q5PR,2505,2024-06-12 06:57:48,1016.0
7721,C89J,1175,2024-06-12 11:14:19,822.0
7722,D3JA,1175,2024-06-12 11:17:02,822.0
7723,DQ52,2125,2024-06-12 11:18:44,822.0
7724,8WGY,5897,2024-06-12 11:42:23,1044.0
7725,BA7L,2125,2024-06-12 11:45:09,1045.0
7726,UQKW,1025,2024-06-12 12:25:47,822.0
7727,KWD2,1745,2024-06-12 12:27:29,822.0
7728,IKWT,1000,2024-06-12 18:57:33,1047.0
7729,7WN0,3170,2024-06-12 19:37:56,93.0
7730,9QDV,3825,2024-06-12 19:47:56,230.0
7731,NUTC,3300,2024-06-12 20:01:08,1048.0
7732,MADX,2885,2024-06-12 20:10:16,93.0
7733,ZQHZ,3600,2024-06-12 20:15:09,1049.0
7737,JMQL,2285,2024-06-13 09:32:39,93.0
7738,TIKA,1365,2024-06-13 18:00:22,93.0
7739,8DHZ,1365,2024-06-13 18:07:42,93.0
7740,JPQ8,1270,2024-06-13 18:26:28,93.0
7741,HWP8,725,2024-06-13 18:30:22,93.0
7743,AX7M,725,2024-06-14 07:14:38,91.0
7744,FSSJ,3170,2024-06-14 07:18:46,91.0
7745,LRPZ,1300,2024-06-14 07:20:16,1050.0
7748,GIIS,725,2024-06-14 07:27:10,91.0
7750,JPNA,1700,2024-06-14 07:33:32,1051.0
7751,M2VP,1365,2024-06-14 07:38:34,91.0
7752,FRDL,1700,2024-06-14 08:57:19,1052.0
7753,JAOH,1300,2024-06-14 08:58:03,1053.0
7754,UV3W,1365,2024-06-14 16:06:09,575.0
7756,7O9D,8950,2024-06-18 06:05:33,91.0
7757,KUUZ,2268,2024-06-18 06:06:19,91.0
7758,KPPZ,22875,2024-06-18 06:07:08,91.0
7759,I43I,14523,2024-06-18 06:07:37,91.0
7761,GZOR,2268,2024-06-18 06:09:29,91.0
7763,HRDQ,14523,2024-06-18 06:10:58,91.0
7764,GR5F,12480,2024-06-18 06:12:49,91.0
7765,MY6W,2268,2024-06-18 06:13:11,91.0
7766,TEEZ,4310,2024-06-18 06:36:13,91.0
7767,DARW,6352,2024-06-18 06:36:45,91.0
7768,NDBY,2268,2024-06-18 06:37:13,91.0
7769,STYN,8395,2024-06-18 06:37:44,91.0
7770,1NGX,6352,2024-06-18 06:38:25,91.0
7771,Q58N,2268,2024-06-18 06:39:13,91.0
7772,JPDM,2268,2024-06-18 06:40:23,91.0
7773,XIJJ,2268,2024-06-18 08:41:39,91.0
7774,E2GT,2268,2024-06-18 08:42:27,91.0
7775,Z6QT,2268,2024-06-18 08:42:54,91.0
7776,MC2Z,2268,2024-06-18 08:43:23,91.0
7777,FELT,2268,2024-06-18 08:43:59,91.0
7778,PU0L,2268,2024-06-18 08:44:31,91.0
7779,ES1E,4310,2024-06-18 08:45:14,91.0
7780,WHYG,2268,2024-06-18 08:45:55,91.0
7781,2T4B,5212,2024-06-18 09:00:54,91.0
7782,JMAC,2268,2024-06-18 09:01:30,91.0
7783,OGI8,2268,2024-06-18 09:05:52,91.0
7784,RSBO,2268,2024-06-18 09:06:23,91.0
7785,60BD,2268,2024-06-18 09:06:52,91.0
7786,JW0C,2268,2024-06-18 09:07:21,91.0
7787,5FZU,2268,2024-06-18 09:07:52,91.0
7788,ACTE,2268,2024-06-18 09:08:58,91.0
7789,PSJM,2268,2024-06-18 09:09:31,91.0
7790,LTHD,2268,2024-06-18 09:09:58,91.0
7791,1ISX,2268,2024-06-18 09:10:29,91.0
7792,QGAC,2268,2024-06-18 09:10:58,91.0
7793,YBPN,5593,2024-06-18 09:11:54,91.0
7794,JIIA,425,2024-06-19 07:29:47,91.0
7795,VG0D,4215,2024-06-19 08:48:14,1041.0
7796,FTNC,1840,2024-06-19 08:48:58,1041.0
7797,PZMX,2125,2024-06-19 08:49:42,1041.0
7799,VGLJ,1365,2024-06-19 08:58:56,1041.0
7800,B9XV,2315,2024-06-19 09:09:13,1041.0
7801,9BXQ,425,2024-06-19 09:09:40,1041.0
7803,FOVL,2125,2024-06-19 09:10:16,1041.0
7805,WMJC,1270,2024-06-19 09:10:49,1041.0
7807,RGXC,425,2024-06-19 09:32:48,1041.0
7808,JHPS,425,2024-06-19 09:33:25,1041.0
7809,9VQ2,1175,2024-06-19 09:33:46,1041.0
7810,XMRA,1270,2024-06-19 09:34:00,1041.0
7811,VHBN,3541,2024-06-19 09:35:28,1041.0
7813,4BD8,1270,2024-06-19 09:36:35,1041.0
7814,SNUI,425,2024-06-19 10:15:48,1041.0
7815,MCD0,1270,2024-06-19 10:16:01,1041.0
7816,TWPM,425,2024-06-19 10:16:16,1041.0
7818,QLKI,425,2024-06-19 10:16:40,1041.0
7819,DJKY,1025,2024-06-19 10:17:10,1041.0
7820,IVA8,1790,2024-06-20 09:08:38,1054.0
7821,N3XI,1790,2024-06-20 09:26:18,1055.0
7822,YUFV,15300,2024-06-20 09:32:57,1056.0
7824,N3IO,3237,2024-06-20 11:32:55,91.0
7825,MAAS,3170,2024-06-24 06:46:49,91.0
7826,R4QA,425,2024-06-24 08:43:00,1057.0
7827,7DCG,1025,2024-06-24 09:45:47,91.0
7828,YQCN,525,2024-06-24 09:46:05,91.0
7829,KZOX,525,2024-06-24 09:46:23,91.0
7830,C6SX,1025,2024-06-24 09:46:44,91.0
7831,YDRD,825,2024-06-24 09:47:31,91.0
7832,DPQB,625,2024-06-24 09:47:50,91.0
7833,KOFW,1460,2024-06-24 09:48:53,91.0
7834,HNDC,1270,2024-06-24 09:49:31,91.0
7835,GT6T,525,2024-06-24 09:50:17,91.0
7836,OG4P,1175,2024-06-24 09:51:22,91.0
7837,N5KR,525,2024-06-24 10:32:00,91.0
7838,FYEV,2410,2024-06-24 11:34:31,91.0
7839,TVFD,1745,2024-06-24 11:44:29,91.0
7840,NC8Y,1000,2024-06-24 12:02:37,1058.0
9046,CR8N,3930,2024-07-31 18:10:35,203.0
9047,IJBN,3930,2024-07-31 18:10:35,203.0
9048,WZYJ,3930,2024-07-31 18:10:36,203.0
9049,ILIE,3930,2024-07-31 18:10:38,203.0
9050,XK0O,3930,2024-07-31 18:10:45,203.0
9051,RYNW,3930,2024-08-01 03:11:48,203.0
9052,UMYQ,3930,2024-08-01 03:12:18,203.0
9053,ERTK,3930,2024-08-01 03:12:54,203.0
9054,T2VN,3930,2024-08-01 03:13:10,203.0
9055,PJ2R,3930,2024-08-01 03:13:33,203.0
9056,14DF,3930,2024-08-01 03:13:39,203.0
9057,58JJ,3930,2024-08-01 03:13:56,203.0
9058,C2T6,3930,2024-08-01 03:14:43,203.0
9059,QRZO,3645,2024-08-01 06:23:41,232.0
9060,X7YF,3645,2024-08-01 06:38:33,232.0
9061,ETKJ,3645,2024-08-01 06:46:31,232.0
9062,O4J4,3645,2024-08-01 06:47:27,232.0
9063,H8JP,3645,2024-08-01 06:47:43,232.0
9064,ZHTZ,3645,2024-08-01 06:47:45,232.0
9065,E2N3,3645,2024-08-01 06:47:52,232.0
9066,HSBJ,3645,2024-08-01 06:48:11,232.0
9067,QNFO,3645,2024-08-01 06:48:43,232.0
9068,F5O7,3645,2024-08-01 06:49:09,232.0
9069,LVUW,3930,2024-08-01 07:44:49,203.0
9070,KHF9,3930,2024-08-01 07:44:57,203.0
9071,6UZE,3930,2024-08-01 07:45:15,203.0
9072,KLB7,3645,2024-08-01 07:45:26,232.0
9073,4HHQ,3645,2024-08-01 07:45:30,232.0
9074,JR72,3930,2024-08-01 07:46:01,203.0
9075,ZNBR,3930,2024-08-01 07:46:09,203.0
9076,8WRG,3645,2024-08-01 07:47:08,232.0
9077,NVQN,3645,2024-08-01 07:47:25,232.0
9078,PXAW,3645,2024-08-01 07:47:53,232.0
9079,ETMN,3930,2024-08-01 08:11:02,203.0
9080,IHAY,3645,2024-08-01 08:11:19,232.0
9081,X2OB,3645,2024-08-01 08:11:23,232.0
9082,LD33,3645,2024-08-01 08:11:25,232.0
9083,VFS9,3930,2024-08-01 08:11:29,203.0
9084,KEVC,3930,2024-08-01 08:11:39,203.0
9085,M9FR,3930,2024-08-01 08:11:50,203.0
9086,G16F,3930,2024-08-01 08:12:10,203.0
9087,K6BE,3645,2024-08-01 08:12:41,232.0
9088,PVJF,3645,2024-08-01 08:13:29,232.0
9089,LSDD,3645,2024-08-01 08:14:27,232.0
9090,SMML,3645,2024-08-01 08:14:45,232.0
9091,FKF8,3645,2024-08-01 08:14:50,232.0
9092,CJLO,3645,2024-08-01 08:14:52,232.0
9093,CIE8,3645,2024-08-01 08:15:53,232.0
9094,E8YR,3645,2024-08-01 08:16:09,232.0
9095,5L2G,3645,2024-08-01 08:16:18,232.0
9096,AQPL,3645,2024-08-01 08:16:21,232.0
9097,LKUI,3645,2024-08-01 08:16:25,232.0
9098,ONHJ,3930,2024-08-01 08:34:32,203.0
9099,KWVT,3930,2024-08-01 08:34:34,203.0
9100,HOCU,3930,2024-08-01 08:34:35,203.0
9101,RMNI,3930,2024-08-01 08:34:39,203.0
9102,WZCG,3930,2024-08-01 08:34:39,203.0
9103,ERVM,3930,2024-08-01 08:35:00,203.0
9104,AJDQ,3930,2024-08-01 08:35:09,203.0
9105,LC7Q,3930,2024-08-01 08:35:21,203.0
9107,FKZD,3930,2024-08-01 08:52:48,203.0
9108,K5X4,3930,2024-08-01 08:54:49,203.0
9109,BWEH,3930,2024-08-01 08:55:07,203.0
9110,ZF7M,3930,2024-08-01 08:55:22,203.0
9111,B9QU,3930,2024-08-01 08:55:22,203.0
9112,0FOV,3930,2024-08-01 08:55:24,203.0
9113,XIEU,3930,2024-08-01 08:55:27,203.0
9114,XR5F,3930,2024-08-01 08:55:30,203.0
9115,RCH2,3930,2024-08-01 09:03:30,203.0
9116,GNLC,3930,2024-08-01 09:03:30,203.0
9117,VTBA,3930,2024-08-01 09:03:34,203.0
9118,0EVE,3930,2024-08-01 09:03:36,203.0
9119,U2KQ,3930,2024-08-01 09:03:55,203.0
9120,J3GU,3930,2024-08-01 09:04:19,203.0
9121,XBLZ,525,2024-08-01 09:08:30,468.0
9122,BY6J,3930,2024-08-01 09:12:00,203.0
9123,KBVF,3930,2024-08-01 09:12:01,203.0
9124,W77C,3930,2024-08-01 09:12:06,203.0
9125,ZZK0,3930,2024-08-01 09:12:08,203.0
9126,U0KA,3930,2024-08-01 09:12:12,203.0
9127,XUEP,3930,2024-08-01 09:14:34,203.0
9128,PO6O,3930,2024-08-01 09:14:34,203.0
9129,QORI,3930,2024-08-01 09:14:35,203.0
9130,02NJ,3930,2024-08-01 09:14:36,203.0
9131,OG0Y,3930,2024-08-01 09:14:36,203.0
9132,ZGIZ,3645,2024-08-01 09:24:55,232.0
9133,PJ4X,3645,2024-08-01 09:24:55,232.0
9134,VSJG,3930,2024-08-01 09:24:57,203.0
9135,OVV8,3930,2024-08-01 09:25:03,203.0
9136,HGPP,3930,2024-08-01 09:25:04,203.0
9137,I2SU,3645,2024-08-01 09:25:53,232.0
9138,IZ02,3645,2024-08-01 09:42:35,232.0
9139,RIL1,3645,2024-08-01 09:42:38,232.0
9140,5QOK,3645,2024-08-01 09:42:38,232.0
9141,MRLI,3930,2024-08-01 09:42:48,203.0
9142,CAVW,3645,2024-08-01 09:42:52,232.0
9143,XRTS,3930,2024-08-01 09:42:54,203.0
9144,2HBI,3930,2024-08-01 09:43:03,203.0
9145,QVOA,3930,2024-08-01 09:43:43,203.0
9146,AOHM,3645,2024-08-01 09:44:03,232.0
9153,FAPK,3930,2024-08-01 10:22:50,203.0
9154,KEAD,3930,2024-08-01 10:22:57,203.0
9155,Z2QS,3645,2024-08-01 10:31:57,232.0
9156,OZXF,3645,2024-08-01 10:32:24,232.0
9157,Y5PT,3645,2024-08-01 10:32:56,232.0
9158,7UJU,3930,2024-08-01 10:33:07,203.0
9159,P2FW,3645,2024-08-01 10:33:11,232.0
9160,QIKR,3930,2024-08-01 10:33:18,203.0
9161,YRMC,3645,2024-08-01 10:33:19,232.0
9162,CQNP,3930,2024-08-01 10:33:30,203.0
9163,PDFQ,3645,2024-08-01 10:33:33,232.0
9164,E521,3645,2024-08-01 10:34:04,232.0
9165,DPRF,3930,2024-08-01 10:34:22,203.0
9166,UMXX,3645,2024-08-01 10:34:23,232.0
9167,ZJIJ,3645,2024-08-01 10:34:24,232.0
9168,DZ0D,3645,2024-08-01 10:34:31,232.0
9169,AKT1,3645,2024-08-01 10:34:33,232.0
9170,DHZZ,3930,2024-08-01 10:34:36,203.0
9174,MTCV,3930,2024-08-01 11:15:23,203.0
9175,DC1B,3930,2024-08-01 11:15:25,203.0
9176,M9XN,3930,2024-08-01 11:16:12,203.0
9177,GM5M,3930,2024-08-01 11:16:17,203.0
9178,TDLQ,3930,2024-08-01 11:16:27,203.0
9179,53PM,3930,2024-08-01 11:16:33,203.0
9180,JH7E,3930,2024-08-01 11:17:06,203.0
9181,Z87E,3930,2024-08-01 11:17:24,203.0
9182,VGVS,3930,2024-08-01 11:17:40,203.0
9184,ZKZJ,3150,2024-08-01 11:50:12,1081.0
9185,6DI7,500,2024-08-01 11:51:38,1081.0
9187,VBXR,525,2024-08-01 11:53:49,1095.0
9188,CXAK,600,2024-08-01 12:05:24,1095.0
9193,I9IG,3930,2024-08-01 15:39:49,203.0
9194,4NKP,3930,2024-08-01 15:39:50,203.0
9195,K4NQ,3930,2024-08-01 15:41:31,203.0
9196,OOBQ,3930,2024-08-01 15:41:34,203.0
9197,2PNZ,3930,2024-08-01 15:41:34,203.0
9198,UKPI,3930,2024-08-01 15:41:35,203.0
9199,MBOX,3930,2024-08-01 15:43:14,203.0
9200,U3YM,3930,2024-08-01 15:43:19,203.0
9203,WYKI,525,2024-08-02 05:48:22,782.0
9205,UPYW,400,2024-08-02 05:51:35,1095.0
9206,S70H,1000,2024-08-02 05:52:18,1095.0
9207,XUQ5,525,2024-08-02 05:54:36,782.0
9208,C7RK,525,2024-08-02 06:08:51,782.0
9209,5BLS,525,2024-08-02 06:11:54,782.0
9210,DNKZ,1365,2024-08-02 06:11:54,468.0
9211,Q09L,525,2024-08-02 06:14:52,512.0
9212,5MVU,1125,2024-08-02 06:16:48,203.0
9213,WRQ8,1802,2024-08-02 06:19:07,203.0
9214,TRUK,525,2024-08-02 06:20:02,203.0
9215,URA1,600,2024-08-02 06:25:08,1096.0
9216,E0QW,1000,2024-08-02 06:27:06,1096.0
9217,DZY8,3930,2024-08-02 06:54:22,203.0
9218,R7FF,3930,2024-08-02 06:55:43,203.0
9219,LLFG,1463,2024-08-02 07:22:28,1097.0
9220,YCHJ,2125,2024-08-02 07:27:23,1097.0
9221,XD0F,2125,2024-08-02 07:27:23,1097.0
9222,FJUX,3930,2024-08-02 07:27:58,203.0
9223,FBBP,3930,2024-08-02 07:28:41,203.0
9224,KAJD,3930,2024-08-02 07:28:43,203.0
9225,3WRP,3930,2024-08-02 07:28:56,203.0
9226,DPHZ,3930,2024-08-02 07:29:15,203.0
9227,AV28,3930,2024-08-02 07:29:40,203.0
9228,TOUM,3930,2024-08-02 07:29:41,203.0
9229,TWPX,525,2024-08-02 07:33:44,1097.0
9230,JON0,825,2024-08-02 07:37:34,91.0
9231,GQI3,525,2024-08-02 07:39:41,91.0
9232,TEDJ,1935,2024-08-02 07:41:01,91.0
9233,VIZG,525,2024-08-02 07:44:15,203.0
9234,FMTX,600,2024-08-02 07:56:24,1095.0
9235,SFN1,525,2024-08-02 08:00:15,91.0
9236,RH3U,825,2024-08-02 08:02:06,1098.0
9237,W8IN,3930,2024-08-02 08:37:00,203.0
9238,NILZ,3930,2024-08-02 08:37:11,203.0
9239,7WRB,3645,2024-08-02 08:37:38,232.0
9240,HAZJ,3645,2024-08-02 08:37:53,232.0
9241,DDLA,3645,2024-08-02 08:38:29,232.0
9242,P0U7,3930,2024-08-02 08:47:13,203.0
9243,YECD,3930,2024-08-02 08:47:42,203.0
9244,WDKO,3930,2024-08-02 08:47:55,203.0
9245,I4KJ,3930,2024-08-02 08:48:10,203.0
9246,WI1K,3930,2024-08-02 08:48:22,203.0
9247,VMTL,3930,2024-08-02 08:49:11,203.0
9248,EKW8,3930,2024-08-02 08:49:47,203.0
9249,NQUZ,3930,2024-08-02 08:50:08,203.0
9250,IHE2,3930,2024-08-02 08:50:34,203.0
9251,HGF5,3930,2024-08-02 08:51:28,203.0
9252,JY0F,3930,2024-08-02 08:51:33,203.0
9253,ANQQ,3930,2024-08-02 08:52:05,203.0
9254,4MQ6,3930,2024-08-02 08:52:31,203.0
9255,RCVE,3930,2024-08-02 08:52:39,203.0
9256,SDP9,3930,2024-08-02 08:53:35,203.0
9257,MLDZ,3930,2024-08-02 08:53:36,203.0
9258,UIE2,3930,2024-08-02 08:54:45,203.0
9259,TC4J,3930,2024-08-02 08:55:08,203.0
9260,HCXM,3645,2024-08-02 09:02:22,232.0
9261,WFFD,3930,2024-08-02 09:10:22,203.0
9262,YRQC,3645,2024-08-02 09:10:33,232.0
9263,V5DI,3645,2024-08-02 09:10:36,232.0
9264,JJGN,3930,2024-08-02 09:10:40,203.0
9265,9WQZ,3645,2024-08-02 09:10:40,232.0
9266,RFB6,3930,2024-08-02 09:10:58,203.0
9267,2QGG,3930,2024-08-02 09:11:57,203.0
9268,3RO0,3645,2024-08-02 09:12:36,232.0
9269,2UXC,3645,2024-08-02 09:12:54,232.0
9270,PD7B,3930,2024-08-02 09:14:07,203.0
9271,PHHH,3930,2024-08-02 09:14:21,203.0
9272,ZNWQ,3645,2024-08-02 09:14:24,232.0
9273,DFSY,3645,2024-08-02 09:14:29,232.0
9274,B6US,3930,2024-08-02 09:14:43,203.0
9275,RY7K,3645,2024-08-02 09:14:48,232.0
9276,JXNX,3930,2024-08-02 09:15:41,203.0
9277,O3SF,3645,2024-08-02 09:16:05,232.0
9280,KS4F,3585,2024-08-02 09:39:41,1082.0
9331,FT7H,1125,2024-08-05 10:39:56,468.0
9332,A8B8,1125,2024-08-05 10:46:38,468.0
9333,15P1,1125,2024-08-05 10:53:11,468.0
9334,UYLK,1365,2024-08-05 10:57:41,468.0
9335,IJTP,1525,2024-08-05 11:25:00,468.0
9355,YXSU,1175,2024-08-05 12:21:57,468.0
9356,VK7K,325,2024-08-05 12:29:43,93.0
9357,JQ49,1688,2024-08-05 12:51:54,93.0
9358,5VQC,1745,2024-08-05 13:03:58,468.0
9359,RUIX,425,2024-08-05 13:19:51,93.0
9363,FYYF,825,2024-08-06 05:20:01,468.0
9369,L2BD,825,2024-08-06 05:30:32,468.0
9371,9HFI,1525,2024-08-06 05:42:05,468.0
9375,CMLN,525,2024-08-06 05:51:53,468.0
9376,65OC,1365,2024-08-06 05:52:55,1100.0
9386,DO1P,825,2024-08-06 06:51:12,468.0
9394,VFQU,825,2024-08-06 07:24:39,468.0
9399,MGMN,425,2024-08-06 07:38:39,93.0
9404,GW8U,1125,2024-08-06 07:44:29,468.0
9406,Y6TK,525,2024-08-06 07:46:27,468.0
9409,KJ6P,825,2024-08-06 07:47:41,468.0
9412,17NX,525,2024-08-06 07:51:57,468.0
9413,BPC0,1365,2024-08-06 07:53:18,468.0
9414,8QQR,425,2024-08-06 07:55:13,93.0
5613,51JS,825,2024-04-19 12:13:32,833.0
5614,CNGR,1125,2024-04-19 12:15:36,822.0
5615,94GI,1275,2024-04-19 12:33:37,822.0
5616,SJWM,1025,2024-04-19 12:39:48,822.0
5617,TM2X,1143,2024-04-19 12:43:57,822.0
5618,VIJK,1025,2024-04-19 12:56:13,93.0
5619,F1E8,1025,2024-04-19 16:19:52,91.0
5620,1ZRS,525,2024-04-20 12:10:07,582.0
5621,Z5N8,525,2024-04-20 12:12:43,582.0
5622,W4V8,525,2024-04-22 07:01:32,582.0
5623,9IC7,525,2024-04-22 07:34:19,582.0
5624,PEUL,1074,2024-04-22 08:04:03,40.0
5625,T3RA,525,2024-04-22 08:05:24,40.0
5626,IMWE,325,2024-04-22 09:47:19,93.0
5627,GKZD,825,2024-04-22 09:48:24,93.0
5628,JHPY,375,2024-04-22 10:37:03,93.0
5629,KO2Y,1025,2024-04-22 13:48:02,91.0
5631,LFII,800,2024-04-22 15:09:07,761.0
5632,VGHJ,1074,2024-04-24 07:02:05,582.0
5633,NL9G,525,2024-04-24 08:09:33,582.0
5634,MU3A,225,2024-04-24 09:48:36,40.0
5635,NGYQ,225,2024-04-24 10:01:36,40.0
5636,GU9U,225,2024-04-24 10:03:56,40.0
5637,JMA1,525,2024-04-24 13:12:53,91.0
5638,1SOX,650,2024-04-24 20:20:33,837.0
5639,7RNT,1025,2024-04-26 10:30:39,582.0
5640,ZBTF,1125,2024-04-26 12:51:20,93.0
5641,VGBX,525,2024-04-26 16:05:47,40.0
5642,KMQV,525,2024-04-26 16:15:03,91.0
5643,B7UT,2010,2024-04-29 09:38:31,468.0
5644,RRS8,1625,2024-04-29 09:45:30,468.0
5645,V00L,2925,2024-04-29 10:41:09,468.0
5646,T4ME,1325,2024-04-29 11:46:06,582.0
5647,Z9TN,1325,2024-04-29 12:32:15,582.0
5648,ZG05,825,2024-04-29 13:13:17,582.0
5649,SMZN,1025,2024-04-29 14:02:44,582.0
5650,9T5T,1225,2024-04-30 05:36:41,468.0
5651,F1LJ,2925,2024-04-30 06:19:33,468.0
5652,R0JC,325,2024-04-30 06:37:02,582.0
5653,J5NH,1125,2024-04-30 07:06:08,468.0
5654,Q582,2275,2024-04-30 07:48:11,91.0
5655,WS06,725,2024-04-30 07:54:40,91.0
5656,VYO6,525,2024-04-30 07:57:59,91.0
5657,0SKA,825,2024-04-30 11:10:36,91.0
5658,85U1,600,2024-05-02 05:27:32,842.0
5659,6OF5,315,2024-05-02 07:42:48,843.0
5661,BWEI,600,2024-05-02 07:47:23,844.0
5662,AUEI,150,2024-05-02 08:02:37,845.0
5663,U4FN,1823,2024-05-02 08:17:04,91.0
5664,RTF8,1010,2024-05-02 09:00:32,93.0
5665,EYUY,4263,2024-05-02 09:05:04,93.0
5666,JRTK,5825,2024-05-02 09:11:55,93.0
5667,E8Q9,500,2024-05-02 09:21:40,846.0
5668,J3AJ,4363,2024-05-02 09:22:32,468.0
5669,2RYR,500,2024-05-02 09:26:38,847.0
5670,QMKV,5295,2024-05-02 09:36:26,91.0
5671,3TSA,2333,2024-05-02 09:37:57,91.0
5672,TR4L,4263,2024-05-02 09:39:51,91.0
5673,ML8I,2025,2024-05-02 09:47:12,468.0
5674,KH7Z,525,2024-05-02 10:06:59,91.0
5675,F7B6,525,2024-05-02 10:23:58,91.0
5676,ABWW,2925,2024-05-02 13:11:57,468.0
5677,S3KS,1200,2024-05-02 13:26:54,859.0
5678,3NNM,525,2024-05-02 13:36:12,91.0
5679,AL3L,3600,2024-05-03 08:24:17,889.0
5680,PARM,3600,2024-05-03 08:24:17,889.0
5681,SSR5,100,2024-05-03 08:42:58,890.0
5682,ROPO,100,2024-05-03 08:42:58,890.0
5683,V1QR,725,2024-05-03 09:06:09,91.0
5684,O7FU,525,2024-05-03 09:07:26,91.0
5717,WCQN,100,2024-05-03 09:40:13,891.0
5787,MEFT,300,2024-05-03 09:59:57,893.0
5788,GPCV,1184,2024-05-03 10:03:12,894.0
5789,ZO9R,1184,2024-05-03 10:07:25,895.0
5790,1TDJ,800,2024-05-03 10:15:51,896.0
5791,KW6D,400,2024-05-03 10:34:31,899.0
5792,F2Z3,300,2024-05-03 10:36:30,900.0
5793,UH49,500,2024-05-03 11:33:57,903.0
5794,L8WY,800,2024-05-03 11:35:14,904.0
5795,HU14,1200,2024-05-03 11:44:15,468.0
5796,VZEN,500,2024-05-03 11:48:17,468.0
5797,H5MR,300,2024-05-06 06:34:42,909.0
5798,LRG2,800,2024-05-06 08:46:16,912.0
5799,BWSC,50,2024-05-06 08:47:34,913.0
5800,KNET,50,2024-05-06 08:48:33,914.0
5801,YWMH,600,2024-05-06 08:49:26,915.0
5802,FI09,600,2024-05-06 08:51:03,917.0
5803,ZYJD,50,2024-05-06 08:51:29,918.0
5804,UYVL,50,2024-05-06 08:54:06,919.0
5805,14DF,400,2024-05-06 08:54:56,920.0
5806,K34J,300,2024-05-06 12:17:08,922.0
5807,MXBO,50,2024-05-06 12:19:06,923.0
5808,QWW8,600,2024-05-06 12:36:16,929.0
5809,F5IK,700,2024-05-06 12:39:54,930.0
5810,AZXP,800,2024-05-06 12:41:41,931.0
5811,V2ZJ,800,2024-05-06 12:52:04,933.0
5812,X2S3,425,2024-05-06 13:05:23,468.0
5813,NVI0,325,2024-05-06 13:07:48,468.0
5814,OJC6,50,2024-05-06 13:29:31,934.0
5815,YI7W,300,2024-05-06 13:43:21,936.0
5816,CY4L,500,2024-05-06 13:50:12,937.0
5817,CPYP,500,2024-05-06 13:53:00,938.0
5818,DH1P,50,2024-05-06 13:55:40,939.0
5819,YBKS,300,2024-05-06 13:57:12,940.0
5820,J1FV,500,2024-05-06 14:01:41,941.0
5821,XOYS,300,2024-05-06 14:09:58,942.0
5822,QWHH,300,2024-05-06 14:20:25,944.0
5823,QP82,300,2024-05-06 14:20:44,945.0
5824,ERKY,199,2024-05-06 14:24:47,947.0
5825,QUYQ,800,2024-05-06 14:25:20,946.0
5826,RGOL,300,2024-05-06 14:27:07,948.0
5827,7EFE,100,2024-05-06 14:31:24,949.0
5828,4T4P,300,2024-05-06 14:35:52,951.0
5829,PHCO,300,2024-05-06 17:10:28,953.0
5830,XTLB,300,2024-05-06 17:18:17,954.0
5831,OXW3,1200,2024-05-06 17:20:01,955.0
5832,DZBZ,100,2024-05-06 18:08:11,956.0
5833,UQE9,650,2024-05-06 18:10:01,957.0
5834,UGWD,650,2024-05-06 18:17:00,958.0
5835,QKJ7,400,2024-05-07 08:02:57,959.0
5836,8UE8,800,2024-05-07 08:03:49,960.0
5837,TJEJ,600,2024-05-07 08:04:43,961.0
5838,MLWO,700,2024-05-07 08:07:32,91.0
5839,EI9T,1025,2024-05-07 08:08:49,91.0
5840,GJK0,300,2024-05-07 08:09:54,962.0
5841,ZJMX,4300,2024-05-07 08:12:16,963.0
5842,6DLK,53,2024-05-07 08:13:06,964.0
5843,9IUC,199,2024-05-07 08:14:01,965.0
5844,VYSP,330,2024-05-07 08:15:32,966.0
5845,T58R,500,2024-05-07 08:16:32,967.0
5846,P6ES,800,2024-05-07 08:45:59,968.0
5847,H4GR,400,2024-05-07 08:55:16,969.0
5848,MEBC,400,2024-05-07 08:57:05,970.0
5849,UANX,625,2024-05-07 09:16:59,911.0
5850,GVC7,100,2024-05-07 11:57:07,971.0
5851,HH0Q,600,2024-05-07 11:59:05,972.0
5852,5QLZ,500,2024-05-07 12:00:04,973.0
5853,HQUB,300,2024-05-07 12:17:54,974.0
5854,IEAT,330,2024-05-07 12:18:34,975.0
5855,0XHF,50,2024-05-07 12:19:23,976.0
5856,VROO,525,2024-05-07 12:21:20,91.0
5857,9ZI8,700,2024-05-07 12:22:12,977.0
5859,EYOT,1096,2024-05-07 12:24:47,978.0
5860,PKAP,325,2024-05-09 05:29:05,468.0
